"Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
         229, 1.47235958e-01, 7.31900670e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.19057558e-02, 6.99607143e-02, 1.48797552e-01, 0.00000000e+00, 2.01169316e+00, 1.25000000e+00, 0.00000000e+00, -1.58105225e+00, 5.91093994e-01, 5.94618471e-01, 3.81443878e+00, 0.00000000e+00, 9.0000000000, 2.8762069945, 0.3586097000
         230, 1.47647157e-01, 7.30472840e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.20385416e-02, 6.98089950e-02, 1.49205539e-01, 0.00000000e+00, 2.02125457e+00, 1.25000000e+00, 0.00000000e+00, -1.58208455e+00, 5.85333653e-01, 5.93669279e-01, 3.81317647e+00, 0.00000000e+00, 9.0000000000, 2.8796240957, 0.3602289500
         231, 1.48060421e-01, 7.29047329e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.21736482e-02, 6.96574625e-02, 1.49615595e-01, 0.00000000e+00, 2.03087530e+00, 1.25000000e+00, 0.00000000e+00, -1.58311776e+00, 5.79475416e-01, 5.92699877e-01, 3.81190921e+00, 0.00000000e+00, 9.0000000000, 2.8830485091, 0.3618362667
         232, 1.48474762e-01, 7.27624477e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.23104911e-02, 6.95061724e-02, 1.50026733e-01, 0.00000000e+00, 2.04054105e+00, 1.25000000e+00, 0.00000000e+00, -1.58415180e+00, 5.73529612e-01, 5.91712001e-01, 3.81063824e+00, 0.00000000e+00, 9.0000000000, 2.8864800191, 0.3634701167
         233, 1.48889246e-01, 7.26204599e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.24485244e-02, 6.93551764e-02, 1.50438021e-01, 0.00000000e+00, 2.05023826e+00, 1.25000000e+00, 0.00000000e+00, -1.58518662e+00, 5.67507185e-01, 5.90707599e-01, 3.80936470e+00, 0.00000000e+00, 9.0000000000, 2.8899183549, 0.3650896833
         234, 1.49303000e-01, 7.24787985e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.25872409e-02, 6.92045228e-02, 1.50848586e-01, 0.00000000e+00, 2.05995412e+00, 1.25000000e+00, 0.00000000e+00, -1.58622218e+00, 5.61419635e-01, 5.89688845e-01, 3.80808967e+00, 0.00000000e+00, 9.0000000000, 2.8933633971, 0.3666937667
         235, 1.49715210e-01, 7.23374902e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.27261725e-02, 6.90542558e-02, 1.51257616e-01, 0.00000000e+00, 2.06967658e+00, 1.25000000e+00, 0.00000000e+00, -1.58725842e+00, 5.55278948e-01, 5.88658101e-01, 3.80681415e+00, 0.00000000e+00, 9.0000000000, 2.8968150135, 0.3682985500
         236, 1.50125120e-01, 7.21965595e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.28648900e-02, 6.89044164e-02, 1.51664354e-01, 0.00000000e+00, 2.07939437e+00, 1.25000000e+00, 0.00000000e+00, -1.58829530e+00, 5.49097521e-01, 5.87617886e-01, 3.80553906e+00, 0.00000000e+00, 9.0000000000, 2.9002730392, 0.3699168167
         237, 1.50532031e-01, 7.20560286e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.30030016e-02, 6.87550423e-02, 1.52068102e-01, 0.00000000e+00, 2.08909697e+00, 1.25000000e+00, 0.00000000e+00, -1.58933278e+00, 5.42888075e-01, 5.86570849e-01, 3.80426524e+00, 0.00000000e+00, 9.0000000000, 2.9037373156, 0.3715186167
         238, 1.50935302e-01, 7.19159180e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.31401524e-02, 6.86061677e-02, 1.52468221e-01, 0.00000000e+00, 2.09877460e+00, 1.25000000e+00, 0.00000000e+00, -1.59037089e+00, 5.36663554e-01, 5.85519718e-01, 3.80299335e+00, 0.00000000e+00, 9.0000000000, 2.9072077353, 0.3731349833
         239, 1.51334344e-01, 7.17762461e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.32760226e-02, 6.84578240e-02, 1.52864121e-01, 0.00000000e+00, 2.10841820e+00, 1.25000000e+00, 0.00000000e+00, -1.59140964e+00, 5.30437016e-01, 5.84467319e-01, 3.80172400e+00, 0.00000000e+00, 9.0000000000, 2.9106844147, 0.3747441000
         240, 1.51728621e-01, 7.16370298e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.34103255e-02, 6.83100397e-02, 1.53255267e-01, 0.00000000e+00, 2.11801943e+00, 1.25000000e+00, 0.00000000e+00, -1.59244907e+00, 5.24221551e-01, 5.83416506e-01, 3.80045767e+00, 0.00000000e+00, 9.0000000000, 2.9141674000, 0.3763486667
         241, 1.52117646e-01, 7.14982840e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.35428054e-02, 6.81628404e-02, 1.53641173e-01, 0.00000000e+00, 2.12757058e+00, 1.25000000e+00, 0.00000000e+00, -1.59348919e+00, 5.18030157e-01, 5.82370157e-01, 3.79919476e+00, 0.00000000e+00, 9.0000000000, 2.9176568419, 0.3779656167
         242, 1.52500978e-01, 7.13600223e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.36732360e-02, 6.80162492e-02, 1.54021398e-01, 0.00000000e+00, 2.13706461e+00, 1.25000000e+00, 0.00000000e+00, -1.59453002e+00, 5.11875629e-01, 5.81331123e-01, 3.79793554e+00, 0.00000000e+00, 9.0000000000, 2.9211527625, 0.3795655000
         243, 1.52878221e-01, 7.12222562e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.38014172e-02, 6.78702864e-02, 1.54395546e-01, 0.00000000e+00, 2.14649506e+00, 1.25000000e+00, 0.00000000e+00, -1.59557164e+00, 5.05770446e-01, 5.80302199e-01, 3.79668018e+00, 0.00000000e+00, 9.0000000000, 2.9246552875, 0.3811783833
         244, 1.53249019e-01, 7.10849962e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.39271739e-02, 6.77249701e-02, 1.54763261e-01, 0.00000000e+00, 2.15585605e+00, 1.25000000e+00, 0.00000000e+00, -1.59661412e+00, 4.99726662e-01, 5.79286111e-01, 3.79542875e+00, 0.00000000e+00, 9.0000000000, 2.9281646678, 0.3827820000
         245, 1.53613054e-01, 7.09482508e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.40503529e-02, 6.75803160e-02, 1.55124226e-01, 0.00000000e+00, 2.16514223e+00, 1.25000000e+00, 0.00000000e+00, -1.59765752e+00, 4.93755803e-01, 5.78285481e-01, 3.79418120e+00, 0.00000000e+00, 9.0000000000, 2.9316811434, 0.3843822500
         246, 1.53970043e-01, 7.08120274e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.41708213e-02, 6.74363373e-02, 1.55478158e-01, 0.00000000e+00, 2.17434874e+00, 1.25000000e+00, 0.00000000e+00, -1.59870195e+00, 4.87868768e-01, 5.77302821e-01, 3.79293742e+00, 0.00000000e+00, 9.0000000000, 2.9352049792, 0.3859955500
         247, 1.54319734e-01, 7.06763316e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.42884638e-02, 6.72930453e-02, 1.55824806e-01, 0.00000000e+00, 2.18347120e+00, 1.25000000e+00, 0.00000000e+00, -1.59974747e+00, 4.82075743e-01, 5.76340488e-01, 3.79169721e+00, 0.00000000e+00, 9.0000000000, 2.9387365130, 0.3876172667
         248, 1.54661909e-01, 7.05411675e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.44031813e-02, 6.71504489e-02, 1.56163951e-01, 0.00000000e+00, 2.19250566e+00, 1.25000000e+00, 0.00000000e+00, -1.60079416e+00, 4.76386120e-01, 5.75400693e-01, 3.79046031e+00, 0.00000000e+00, 9.0000000000, 2.9422759897, 0.3892148167
         249, 1.54996373e-01, 7.04065379e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.45148887e-02, 6.70085550e-02, 1.56495399e-01, 0.00000000e+00, 2.20144858e+00, 1.25000000e+00, 0.00000000e+00, -1.60184211e+00, 4.70808441e-01, 5.74485474e-01, 3.78922637e+00, 0.00000000e+00, 9.0000000000, 2.9458237164, 0.3908185833
         250, 1.55322960e-01, 7.02724439e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.46235132e-02, 6.68673684e-02, 1.56818983e-01, 0.00000000e+00, 2.21029683e+00, 1.25000000e+00, 0.00000000e+00, -1.60289141e+00, 4.65350347e-01, 5.73596689e-01, 3.78799502e+00, 0.00000000e+00, 9.0000000000, 2.9493799940, 0.3924462333
         251, 1.55641526e-01, 7.01388850e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.47289932e-02, 6.67268918e-02, 1.57134560e-01, 0.00000000e+00, 2.21904763e+00, 1.25000000e+00, 0.00000000e+00, -1.60394213e+00, 4.60018547e-01, 5.72736012e-01, 3.78676581e+00, 0.00000000e+00, 9.0000000000, 2.9529451331, 0.3947082500
         252, 1.55951951e-01, 7.00058593e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.48312764e-02, 6.65871259e-02, 1.57442008e-01, 0.00000000e+00, 2.22769854e+00, 1.25000000e+00, 0.00000000e+00, -1.60499436e+00, 4.54818803e-01, 5.71904929e-01, 3.78553829e+00, 0.00000000e+00, 9.0000000000, 2.9565194481, 0.3965080667
         253, 1.56254132e-01, 6.98733632e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.49303192e-02, 6.64480693e-02, 1.57741227e-01, 0.00000000e+00, 2.23624748e+00, 1.25000000e+00, 0.00000000e+00, -1.60604817e+00, 4.49755931e-01, 5.71104731e-01, 3.78431194e+00, 0.00000000e+00, 9.0000000000, 2.9601032122, 0.3982577333
         254, 1.56547990e-01, 6.97413917e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.50260856e-02, 6.63097187e-02, 1.58032136e-01, 0.00000000e+00, 2.24469266e+00, 1.25000000e+00, 0.00000000e+00, -1.60710362e+00, 4.44833820e-01, 5.70336526e-01, 3.78308628e+00, 0.00000000e+00, 9.0000000000, 2.9636967216, 0.3998773833
         255, 1.56833461e-01, 6.96099380e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.51185462e-02, 6.61720688e-02, 1.58314672e-01, 0.00000000e+00, 2.25303262e+00, 1.25000000e+00, 0.00000000e+00, -1.60816077e+00, 4.40055461e-01, 5.69601251e-01, 3.78186079e+00, 0.00000000e+00, 9.0000000000, 2.9673002000, 0.4016829500
         256, 1.57110501e-01, 6.94789938e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.52076779e-02, 6.60351122e-02, 1.58588789e-01, 0.00000000e+00, 2.26126620e+00, 1.25000000e+00, 0.00000000e+00, -1.60921967e+00, 4.35423002e-01, 5.68899650e-01, 3.78063494e+00, 0.00000000e+00, 9.0000000000, 2.9709138696, 0.4033157333
         257, 1.57379081e-01, 6.93485491e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.52934632e-02, 6.58988395e-02, 1.58854460e-01, 0.00000000e+00, 2.26939255e+00, 1.25000000e+00, 0.00000000e+00, -1.61028038e+00, 4.30937807e-01, 5.68232304e-01, 3.77940823e+00, 0.00000000e+00, 9.0000000000, 2.9745379304, 0.4051744667
         258, 1.57639191e-01, 6.92185925e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.53758901e-02, 6.57632395e-02, 1.59111673e-01, 0.00000000e+00, 2.27741110e+00, 1.25000000e+00, 0.00000000e+00, -1.61134291e+00, 4.26600519e-01, 5.67599637e-01, 3.77818018e+00, 0.00000000e+00, 9.0000000000, 2.9781726016, 0.4068295500
         259, 1.57890835e-01, 6.90891106e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.54549517e-02, 6.56282989e-02, 1.59360433e-01, 0.00000000e+00, 2.28532158e+00, 1.25000000e+00, 0.00000000e+00, -1.61240728e+00, 4.22411156e-01, 5.67001925e-01, 3.77695033e+00, 0.00000000e+00, 9.0000000000, 2.9818179742, 0.4085063000
         260, 1.58134035e-01, 6.89600890e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.55306463e-02, 6.54940025e-02, 1.59600760e-01, 0.00000000e+00, 2.29312400e+00, 1.25000000e+00, 0.00000000e+00, -1.61347350e+00, 4.18369172e-01, 5.66439299e-01, 3.77571824e+00, 0.00000000e+00, 9.0000000000, 2.9854741346, 0.4102223667
         261, 1.58368827e-01, 6.88315111e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.56029772e-02, 6.53603333e-02, 1.59832691e-01, 0.00000000e+00, 2.30081869e+00, 1.25000000e+00, 0.00000000e+00, -1.61454157e+00, 4.14473555e-01, 5.65911780e-01, 3.77448352e+00, 0.00000000e+00, 9.0000000000, 2.9891411617, 0.4118815500
         262, 1.58595264e-01, 6.87033594e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.56719530e-02, 6.52272724e-02, 1.60056278e-01, 0.00000000e+00, 2.30840624e+00, 1.25000000e+00, 0.00000000e+00, -1.61561148e+00, 4.10722917e-01, 5.65419259e-01, 3.77324582e+00, 0.00000000e+00, 9.0000000000, 2.9928190528, 0.4136644333
         263, 1.58813413e-01, 6.85756146e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.57375876e-02, 6.50947991e-02, 1.60271589e-01, 0.00000000e+00, 2.31588757e+00, 1.25000000e+00, 0.00000000e+00, -1.61668321e+00, 4.07115588e-01, 5.64961525e-01, 3.77200480e+00, 0.00000000e+00, 9.0000000000, 2.9965078141, 0.4153066333
         264, 1.59023360e-01, 6.84482562e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.57999006e-02, 6.49628910e-02, 1.60478708e-01, 0.00000000e+00, 2.32326386e+00, 1.25000000e+00, 0.00000000e+00, -1.61775674e+00, 4.03649700e-01, 5.64538272e-01, 3.77076019e+00, 0.00000000e+00, 9.0000000000, 3.0002074134, 0.4169212500
         265, 1.59225202e-01, 6.83212621e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.58589168e-02, 6.48315240e-02, 1.60677732e-01, 0.00000000e+00, 2.33053661e+00, 1.25000000e+00, 0.00000000e+00, -1.61883203e+00, 4.00323270e-01, 5.64149114e-01, 3.76951176e+00, 0.00000000e+00, 9.0000000000, 3.0039177944, 0.4185504333
         266, 1.59419056e-01, 6.81946093e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.59146674e-02, 6.47006725e-02, 1.60868776e-01, 0.00000000e+00, 2.33770759e+00, 1.25000000e+00, 0.00000000e+00, -1.61990906e+00, 3.97134284e-01, 5.63793588e-01, 3.76825931e+00, 0.00000000e+00, 9.0000000000, 3.0076388788, 0.4201635333
         267, 1.59605050e-01, 6.80682736e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.59671893e-02, 6.45703094e-02, 1.61051970e-01, 0.00000000e+00, 2.34477887e+00, 1.25000000e+00, 0.00000000e+00, -1.62098777e+00, 3.94080765e-01, 5.63471165e-01, 3.76700271e+00, 0.00000000e+00, 9.0000000000, 3.0113705735, 0.4217725500
         268, 1.59783329e-01, 6.79422295e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.60165257e-02, 6.44404061e-02, 1.61227457e-01, 0.00000000e+00, 2.35175281e+00, 1.25000000e+00, 0.00000000e+00, -1.62206813e+00, 3.91160831e-01, 5.63181262e-01, 3.76574186e+00, 0.00000000e+00, 9.0000000000, 3.0151127688, 0.4233913667
         269, 1.59954054e-01, 6.78164508e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.60627261e-02, 6.43109330e-02, 1.61395397e-01, 0.00000000e+00, 2.35863205e+00, 1.25000000e+00, 0.00000000e+00, -1.62315011e+00, 3.88372766e-01, 5.62923244e-01, 3.76447669e+00, 0.00000000e+00, 9.0000000000, 3.0188653448, 0.4249984000
         270, 1.60117398e-01, 6.76909104e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.61058465e-02, 6.41818591e-02, 1.61555964e-01, 0.00000000e+00, 2.36541948e+00, 1.25000000e+00, 0.00000000e+00, -1.62423365e+00, 3.85715059e-01, 5.62696436e-01, 3.76320721e+00, 0.00000000e+00, 9.0000000000, 3.0226281895, 0.4266404333
         271, 1.60273549e-01, 6.75655804e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.61459493e-02, 6.40531525e-02, 1.61709344e-01, 0.00000000e+00, 2.37211829e+00, 1.25000000e+00, 0.00000000e+00, -1.62531874e+00, 3.83186452e-01, 5.62500128e-01, 3.76193342e+00, 0.00000000e+00, 9.0000000000, 3.0264012073, 0.4282359833
         272, 1.60422710e-01, 6.74404324e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.61831035e-02, 6.39247804e-02, 1.61855739e-01, 0.00000000e+00, 2.37873193e+00, 1.25000000e+00, 0.00000000e+00, -1.62640535e+00, 3.80785975e-01, 5.62333580e-01, 3.76065539e+00, 0.00000000e+00, 9.0000000000, 3.0301843210, 0.4298484667
         273, 1.60565094e-01, 6.73154376e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.62173845e-02, 6.37967093e-02, 1.61995362e-01, 0.00000000e+00, 2.38526406e+00, 1.25000000e+00, 0.00000000e+00, -1.62749347e+00, 3.78512967e-01, 5.62196028e-01, 3.75937322e+00, 0.00000000e+00, 9.0000000000, 3.0339774658, 0.4314907833
         274, 1.60700929e-01, 6.71905668e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.62488743e-02, 6.36689050e-02, 1.62128441e-01, 0.00000000e+00, 2.39171860e+00, 1.25000000e+00, 0.00000000e+00, -1.62858308e+00, 3.76367097e-01, 5.62086689e-01, 3.75808704e+00, 0.00000000e+00, 9.0000000000, 3.0377806218, 0.4330986000
         275, 1.60830453e-01, 6.70657908e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.62776608e-02, 6.35413332e-02, 1.62255212e-01, 0.00000000e+00, 2.39809970e+00, 1.25000000e+00, 0.00000000e+00, -1.62967421e+00, 3.74348377e-01, 5.62004766e-01, 3.75679700e+00, 0.00000000e+00, 9.0000000000, 3.0415937856, 0.4347148333
         276, 1.60953917e-01, 6.69410803e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.63038381e-02, 6.34139590e-02, 1.62375927e-01, 0.00000000e+00, 2.40441171e+00, 1.25000000e+00, 0.00000000e+00, -1.63076690e+00, 3.72457154e-01, 5.61949449e-01, 3.75550327e+00, 0.00000000e+00, 9.0000000000, 3.0454170805, 0.4363195833
         277, 1.61071582e-01, 6.68164062e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.63275062e-02, 6.32867477e-02, 1.62490843e-01, 0.00000000e+00, 2.41065916e+00, 1.25000000e+00, 0.00000000e+00, -1.63186121e+00, 3.70694113e-01, 5.61919926e-01, 3.75420605e+00, 0.00000000e+00, 9.0000000000, 3.0492506621, 0.4379495167
         278, 1.61183714e-01, 6.66917397e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.63487704e-02, 6.31596647e-02, 1.62600230e-01, 0.00000000e+00, 2.41684675e+00, 1.25000000e+00, 0.00000000e+00, -1.63295722e+00, 3.69060261e-01, 5.61915375e-01, 3.75290556e+00, 0.00000000e+00, 9.0000000000, 3.0530947423, 0.4395563500
         279, 1.61290593e-01, 6.65670526e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.63677410e-02, 6.30326757e-02, 1.62704363e-01, 0.00000000e+00, 2.42297934e+00, 1.25000000e+00, 0.00000000e+00, -1.63405502e+00, 3.67556915e-01, 5.61934968e-01, 3.75160203e+00, 0.00000000e+00, 9.0000000000, 3.0569496286, 0.4411736000
         280, 1.61392501e-01, 6.64423171e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.63845332e-02, 6.29057468e-02, 1.62803526e-01, 0.00000000e+00, 2.42906190e+00, 1.25000000e+00, 0.00000000e+00, -1.63515476e+00, 3.66185691e-01, 5.61977876e-01, 3.75029570e+00, 0.00000000e+00, 9.0000000000, 3.0608157302, 0.4428462833
         281, 1.61489729e-01, 6.63175066e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.63992665e-02, 6.27788449e-02, 1.62898008e-01, 0.00000000e+00, 2.43509953e+00, 1.25000000e+00, 0.00000000e+00, -1.63625661e+00, 3.64948424e-01, 5.62043266e-01, 3.74898681e+00, 0.00000000e+00, 9.0000000000, 3.0646935631, 0.4444605500
         282, 1.61582571e-01, 6.61925950e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.64120642e-02, 6.26519378e-02, 1.62988102e-01, 0.00000000e+00, 2.44109739e+00, 1.25000000e+00, 0.00000000e+00, -1.63736076e+00, 3.63847176e-01, 5.62130303e-01, 3.74767561e+00, 0.00000000e+00, 9.0000000000, 3.0685837416, 0.4461153333
         283, 1.61671325e-01, 6.60675578e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.64230529e-02, 6.25249941e-02, 1.63074108e-01, 0.00000000e+00, 2.44706071e+00, 1.25000000e+00, 0.00000000e+00, -1.63846747e+00, 3.62884181e-01, 5.62238147e-01, 3.74636235e+00, 0.00000000e+00, 9.0000000000, 3.0724870205, 0.4477505000
         284, 1.61756291e-01, 6.59423713e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.64323620e-02, 6.23979839e-02, 1.63156323e-01, 0.00000000e+00, 2.45299476e+00, 1.25000000e+00, 0.00000000e+00, -1.63957699e+00, 3.62061802e-01, 5.62365953e-01, 3.74504727e+00, 0.00000000e+00, 9.0000000000, 3.0764042849, 0.4493490833
         285, 1.61837771e-01, 6.58170135e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.64401231e-02, 6.22708785e-02, 1.63235049e-01, 0.00000000e+00, 2.45890481e+00, 1.25000000e+00, 0.00000000e+00, -1.64068967e+00, 3.61382479e-01, 5.62512862e-01, 3.74373059e+00, 0.00000000e+00, 9.0000000000, 3.0803365650, 0.4509665833
         286, 1.61916066e-01, 6.56914639e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.64464697e-02, 6.21436508e-02, 1.63310586e-01, 0.00000000e+00, 2.46479613e+00, 1.25000000e+00, 0.00000000e+00, -1.64180584e+00, 3.60848678e-01, 5.62678018e-01, 3.74241256e+00, 0.00000000e+00, 9.0000000000, 3.0842850447, 0.4525861000
         287, 1.61991475e-01, 6.55657035e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.64515364e-02, 6.20162752e-02, 1.63383234e-01, 0.00000000e+00, 2.47067395e+00, 1.25000000e+00, 0.00000000e+00, -1.64292592e+00, 3.60462834e-01, 5.62860544e-01, 3.74109336e+00, 0.00000000e+00, 9.0000000000, 3.0882510257, 0.4542538667
         288, 1.62064297e-01, 6.54397151e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.64554582e-02, 6.18887282e-02, 1.63453290e-01, 0.00000000e+00, 2.47654344e+00, 1.25000000e+00, 0.00000000e+00, -1.64405037e+00, 3.60227283e-01, 5.63059540e-01, 3.73977320e+00, 0.00000000e+00, 9.0000000000, 3.0922360244, 0.4559060500
         289, 1.62134824e-01, 6.53134832e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.64583703e-02, 6.17609878e-02, 1.63521047e-01, 0.00000000e+00, 2.48240970e+00, 1.25000000e+00, 0.00000000e+00, -1.64517967e+00, 3.60144225e-01, 5.63274078e-01, 3.73845223e+00, 0.00000000e+00, 9.0000000000, 3.0962417134, 0.4575561833
         290, 1.62203346e-01, 6.51869944e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.64604071e-02, 6.16330343e-02, 1.63586793e-01, 0.00000000e+00, 2.48827772e+00, 1.25000000e+00, 0.00000000e+00, -1.64631438e+00, 3.60215650e-01, 5.63503198e-01, 3.73713060e+00, 0.00000000e+00, 9.0000000000, 3.1002699440, 0.4591737333
         291, 1.62270145e-01, 6.50602369e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.64617020e-02, 6.15048498e-02, 1.63650811e-01, 0.00000000e+00, 2.49415238e+00, 1.25000000e+00, 0.00000000e+00, -1.64745510e+00, 3.60443281e-01, 5.63745902e-01, 3.73580843e+00, 0.00000000e+00, 9.0000000000, 3.1043227417, 0.4607829333
         292, 1.62335497e-01, 6.49332013e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.64623864e-02, 6.13764188e-02, 1.63713376e-01, 0.00000000e+00, 2.50003840e+00, 1.25000000e+00, 0.00000000e+00, -1.64860246e+00, 3.60828514e-01, 5.64001144e-01, 3.73448580e+00, 0.00000000e+00, 9.0000000000, 3.1084023134, 0.4623925167
         293, 1.62399669e-01, 6.48058799e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.64625897e-02, 6.12477278e-02, 1.63774755e-01, 0.00000000e+00, 2.50594035e+00, 1.25000000e+00, 0.00000000e+00, -1.64975715e+00, 3.61372375e-01, 5.64267826e-01, 3.73316277e+00, 0.00000000e+00, 9.0000000000, 3.1125110557, 0.4640070000
         294, 1.62462920e-01, 6.46782672e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.64624383e-02, 6.11187656e-02, 1.63835208e-01, 0.00000000e+00, 2.51186260e+00, 1.25000000e+00, 0.00000000e+00, -1.65091994e+00, 3.62075482e-01, 5.64544783e-01, 3.73183936e+00, 0.00000000e+00, 9.0000000000, 3.1166515607, 0.4656251333
         295, 1.62525499e-01, 6.45503596e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.64620554e-02, 6.09895233e-02, 1.63894981e-01, 0.00000000e+00, 2.51780935e+00, 1.25000000e+00, 0.00000000e+00, -1.65209163e+00, 3.62937978e-01, 5.64830774e-01, 3.73051552e+00, 0.00000000e+00, 9.0000000000, 3.1208266252, 0.4672387833
         296, 1.62587644e-01, 6.44221558e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.64615605e-02, 6.08599943e-02, 1.63954314e-01, 0.00000000e+00, 2.52378459e+00, 1.25000000e+00, 0.00000000e+00, -1.65327305e+00, 3.63959506e-01, 5.65124487e-01, 3.72919122e+00, 0.00000000e+00, 9.0000000000, 3.1250393511, 0.4688542333
